来源,排名,队伍 ID,战队,简称,地区,参赛状态,首发人数,队伍评分,稳定度,阵容位置,选手 ID,游戏 ID,真实姓名,国籍,年龄,位置,Rating,样本状态,数据日期,Team HLTV ID,Player HLTV ID
职业,154,hltv-team-13914,Privateer,PRIVA,International,可参赛,5,1599,0.72,首发,hltv-player-20773,Ariant0,Jimmy Husseini,Sweden,24,Unset,0.92,current,2026-08-10,13914,20773
职业,154,hltv-team-13914,Privateer,PRIVA,International,可参赛,5,1599,0.72,首发,hltv-player-21990,Prime,Michael John Fury,United Kingdom,24,Unset,1.04,current,2026-08-10,13914,21990
职业,154,hltv-team-13914,Privateer,PRIVA,International,可参赛,5,1599,0.72,首发,hltv-player-25923,M1n1maL,Liam Reynolds,United Kingdom,24,Unset,0.93,current,2026-08-10,13914,25923
职业,155,hltv-team-12363,Arcade,ARCAD,International,可参赛,5,1599,0.72,首发,hltv-player-20320,N1ghtraid,Aron Dang,Vietnam,24,Unset,1.13,current,2026-08-10,12363,20320
职业,155,hltv-team-12363,Arcade,ARCAD,International,可参赛,5,1599,0.72,首发,hltv-player-21463,Mechanical,Nathan Scott,Australia,24,Unset,0.94,current,2026-08-10,12363,21463
职业,155,hltv-team-12363,Arcade,ARCAD,International,可参赛,5,1599,0.72,首发,hltv-player-23824,74LOR,Jae Webb,Australia,24,Unset,1.01,current,2026-08-10,12363,23824
职业,155,hltv-team-12363,Arcade,ARCAD,International,可参赛,5,1599,0.72,首发,hltv-player-24008,Winnieeeee,Jackson Clark,Australia,24,Unset,0.90,current,2026-08-10,12363,24008
职业,155,hltv-team-12363,Arcade,ARCAD,International,可参赛,5,1599,0.72,首发,hltv-player-24016,Kras,Michael Krasnoff,Australia,24,Unset,1.01,current,2026-08-10,12363,24016
职业,156,hltv-team-13766,Phantom Academy,PA,International,可参赛,5,1617,0.72,首发,hltv-player-23294,Brain47,Oliwier Dychus,Poland,24,Unset,1.00,current,2026-08-10,13766,23294
职业,156,hltv-team-13766,Phantom Academy,PA,International,可参赛,5,1617,0.72,首发,hltv-player-24833,Ayteel,Aleksy Landas,Poland,24,Unset,0.92,current,2026-08-10,13766,24833
职业,156,hltv-team-13766,Phantom Academy,PA,International,可参赛,5,1617,0.72,首发,hltv-player-25104,Kunai,Jakub Gieremek,Poland,24,Unset,1.04,current,2026-08-10,13766,25104
职业,156,hltv-team-13766,Phantom Academy,PA,International,可参赛,5,1617,0.72,首发,hltv-player-25456,kalyambys,Mykola Skumin,Ukraine,24,Unset,1.14,current,2026-08-10,13766,25456
职业,156,hltv-team-13766,Phantom Academy,PA,International,可参赛,5,1617,0.72,首发,hltv-player-26078,Ader,Wiktor Wilkojc,Poland,24,Unset,1.04,current,2026-08-10,13766,26078
职业,157,hltv-team-13759,mellren,MELLR,International,可参赛,5,1642,0.72,首发,hltv-player-13980,lollipop21k,Igor Solodkov,Belarus,24,Unset,1.14,current,2026-08-10,13759,13980
职业,157,hltv-team-13759,mellren,MELLR,International,可参赛,5,1642,0.72,首发,hltv-player-25495,menddel,Maxim Shved,Belarus,24,Unset,1.06,current,2026-08-10,13759,25495
职业,157,hltv-team-13759,mellren,MELLR,International,可参赛,5,1642,0.72,首发,hltv-player-25735,mdl,Semyon Kuzmitski,Belarus,24,Unset,1.09,current,2026-08-10,13759,25735
职业,157,hltv-team-13759,mellren,MELLR,International,可参赛,5,1642,0.72,首发,hltv-player-26058,shootic,Maxsim Bondarenko,Russia,24,Unset,1.16,current,2026-08-10,13759,26058
职业,157,hltv-team-13759,mellren,MELLR,International,可参赛,5,1642,0.72,首发,hltv-player-26060,Maksilvl,Maksim Makarov,Russia,24,Unset,0.90,current,2026-08-10,13759,26060
职业,158,hltv-team-13913,Trainwrecks,TRAIN,International,阵容不完整/不可参赛,4,1570,0.72,首发,hltv-player-25870,melty,Alexis Åhl,Finland,24,Unset,0.80,current,2026-08-10,13913,25870
职业,158,hltv-team-13913,Trainwrecks,TRAIN,International,阵容不完整/不可参赛,4,1570,0.72,首发,hltv-player-26301,LapaSSS,Makar Borovkov,Estonia,24,Unset,1.00,insufficient,2026-08-10,13913,26301
职业,158,hltv-team-13913,Trainwrecks,TRAIN,International,阵容不完整/不可参赛,4,1570,0.72,首发,hltv-player-26302,Hattivatti,Eero Seuranen,Finland,24,Unset,1.00,insufficient,2026-08-10,13913,26302
职业,158,hltv-team-13913,Trainwrecks,TRAIN,International,阵容不完整/不可参赛,4,1570,0.72,首发,hltv-player-26303,AhMa,Atte Myllymäki,Finland,24,Unset,1.00,insufficient,2026-08-10,13913,26303
职业,159,hltv-team-13945,MAYBE,MAYBE,International,可参赛,5,1557,0.72,首发,hltv-player-24170,zogeN,Oleksandr Baranyshyn,Ukraine,24,Unset,1.07,current,2026-08-10,13945,24170
职业,159,hltv-team-13945,MAYBE,MAYBE,International,可参赛,5,1557,0.72,首发,hltv-player-25898,thirtythird,Denys Tabaka,Ukraine,24,Unset,0.95,current,2026-08-10,13945,25898
职业,159,hltv-team-13945,MAYBE,MAYBE,International,可参赛,5,1557,0.72,首发,hltv-player-26005,nedorufe,Oleksandr Vysokolian,Ukraine,24,Unset,0.89,current,2026-08-10,13945,26005
职业,159,hltv-team-13945,MAYBE,MAYBE,International,可参赛,5,1557,0.72,首发,hltv-player-26537,Awi4,Zahar Vutkevych,Ukraine,24,Unset,0.82,current,2026-08-10,13945,26537
职业,159,hltv-team-13945,MAYBE,MAYBE,International,可参赛,5,1557,0.72,首发,hltv-player-26538,shallthing,Oleksandr Vladov,Ukraine,24,Unset,0.91,current,2026-08-10,13945,26538
职业,160,hltv-team-13528,Misa,MISA,International,可参赛,5,1613,0.72,首发,hltv-player-21023,EMSTAR,Emrecan Çalışkan,Türkiye,24,Unset,0.97,current,2026-08-10,13528,21023
职业,160,hltv-team-13528,Misa,MISA,International,可参赛,5,1613,0.72,首发,hltv-player-24625,h0kz,Hakan Sarıçam,Türkiye,24,Unset,1.15,current,2026-08-10,13528,24625
职业,160,hltv-team-13528,Misa,MISA,International,可参赛,5,1613,0.72,首发,hltv-player-24841,Ckanic,Serdar Akıncı,Türkiye,24,Unset,1.02,current,2026-08-10,13528,24841
职业,160,hltv-team-13528,Misa,MISA,International,可参赛,5,1613,0.72,首发,hltv-player-25575,Zuedsta,Zübeyir Yıldırım,Türkiye,24,Unset,1.00,current,2026-08-10,13528,25575
职业,160,hltv-team-13528,Misa,MISA,International,可参赛,5,1613,0.72,首发,hltv-player-25730,souv,Aziz Altinsoy,Türkiye,24,Unset,0.97,current,2026-08-10,13528,25730
职业,161,hltv-team-13927,Orda,ORDA,International,可参赛,5,1612,0.72,首发,hltv-player-25862,forzenok,Timur Nigmatullin,Kazakhstan,24,Unset,1.10,current,2026-08-10,13927,25862
职业,161,hltv-team-13927,Orda,ORDA,International,可参赛,5,1612,0.72,首发,hltv-player-25943,xtr34m,Zhantuar Bazarbaev,Kazakhstan,24,Unset,1.00,insufficient,2026-08-10,13927,25943
职业,161,hltv-team-13927,Orda,ORDA,International,可参赛,5,1612,0.72,首发,hltv-player-25944,f1NCH,Nikita Brynskiy,Kazakhstan,24,Unset,1.00,insufficient,2026-08-10,13927,25944
职业,161,hltv-team-13927,Orda,ORDA,International,可参赛,5,1612,0.72,首发,hltv-player-26481,skif,Nauryzbay Daribekov,Kazakhstan,24,Unset,1.00,insufficient,2026-08-10,13927,26481
职业,161,hltv-team-13927,Orda,ORDA,International,可参赛,5,1612,0.72,首发,hltv-player-26482,mincle,Semyon Gromov,Kazakhstan,24,Unset,1.00,insufficient,2026-08-10,13927,26482
职业,162,hltv-team-13870,Wingman,WINGM,International,可参赛,5,1641,0.72,首发,hltv-player-13899,la3euka,Vladimir Shurygin,Russia,24,Unset,1.05,current,2026-08-10,13870,13899
职业,162,hltv-team-13870,Wingman,WINGM,International,可参赛,5,1641,0.72,首发,hltv-player-19734,MoWeL,Kirill Loginov,Russia,24,Unset,0.96,current,2026-08-10,13870,19734
职业,162,hltv-team-13870,Wingman,WINGM,International,可参赛,5,1641,0.72,首发,hltv-player-21391,Minor,Andrey Isahanyan,Russia,24,Unset,1.31,current,2026-08-10,13870,21391
职业,162,hltv-team-13870,Wingman,WINGM,International,可参赛,5,1641,0.72,首发,hltv-player-21636,xnkka,Danil Kryuchkov,Russia,24,Unset,0.95,current,2026-08-10,13870,21636
职业,162,hltv-team-13870,Wingman,WINGM,International,可参赛,5,1641,0.72,首发,hltv-player-21907,Z1W0W,Roman Kruglov,Russia,24,Unset,1.07,current,2026-08-10,13870,21907
职业,163,hltv-team-12960,Fire Flux,FF,International,可参赛,5,1624,0.72,首发,hltv-player-15732,Cizzx,Can Pars,Türkiye,24,Unset,0.88,current,2026-08-10,12960,15732
职业,163,hltv-team-12960,Fire Flux,FF,International,可参赛,5,1624,0.72,首发,hltv-player-22806,Quality,Ali Furkan Avcı,Türkiye,24,Unset,1.23,current,2026-08-10,12960,22806
职业,163,hltv-team-12960,Fire Flux,FF,International,可参赛,5,1624,0.72,首发,hltv-player-25109,zer0UKY,Ubeyde Yalçın,Türkiye,24,Unset,0.94,current,2026-08-10,12960,25109
职业,163,hltv-team-12960,Fire Flux,FF,International,可参赛,5,1624,0.72,首发,hltv-player-25500,xEternaLxx,Eyüphan Büken,Türkiye,24,Unset,1.07,current,2026-08-10,12960,25500
职业,163,hltv-team-12960,Fire Flux,FF,International,可参赛,5,1624,0.72,首发,hltv-player-25540,zemix,Semih Baykara,Türkiye,24,Unset,1.08,current,2026-08-10,12960,25540
职业,164,hltv-team-13855,Overtake Sector,OS,International,可参赛,5,1616,0.72,首发,hltv-player-20213,intra,Fern Hak,United States,24,Unset,1.05,current,2026-08-10,13855,20213
职业,164,hltv-team-13855,Overtake Sector,OS,International,可参赛,5,1616,0.72,首发,hltv-player-20215,Umar,Umar Qaiser,United States,24,Unset,1.12,current,2026-08-10,13855,20215
职业,164,hltv-team-13855,Overtake Sector,OS,International,可参赛,5,1616,0.72,首发,hltv-player-20386,LEARSI,Israel Vargas,Brazil,24,Unset,0.91,current,2026-08-10,13855,20386
职业,164,hltv-team-13855,Overtake Sector,OS,International,可参赛,5,1616,0.72,首发,hltv-player-21120,jason,Jason Garcia,United States,24,Unset,0.99,current,2026-08-10,13855,21120
职业,164,hltv-team-13855,Overtake Sector,OS,International,可参赛,5,1616,0.72,首发,hltv-player-21741,sacrifice,Diego Camacho,United States,24,Unset,1.06,current,2026-08-10,13855,21741
职业,165,hltv-team-13889,train launcher,TL,International,可参赛,5,1605,0.72,首发,hltv-player-13665,Siz,Armin Sukurica,Sweden,24,Unset,1.08,current,2026-08-10,13889,13665
职业,165,hltv-team-13889,train launcher,TL,International,可参赛,5,1605,0.72,首发,hltv-player-22380,bsover,Oliwer Ekbäck,Sweden,24,Unset,1.02,current,2026-08-10,13889,22380
职业,165,hltv-team-13889,train launcher,TL,International,可参赛,5,1605,0.72,首发,hltv-player-23742,Leon1das,Leon Andersson Tönners,Sweden,24,Unset,0.89,current,2026-08-10,13889,23742
职业,165,hltv-team-13889,train launcher,TL,International,可参赛,5,1605,0.72,首发,hltv-player-23812,Majkn,Marcus Lars Tidblom,Sweden,24,Unset,1.05,current,2026-08-10,13889,23812
职业,165,hltv-team-13889,train launcher,TL,International,可参赛,5,1605,0.72,首发,hltv-player-26408,timothybtw,Timothy Andreasson,Sweden,24,Unset,1.00,current,2026-08-10,13889,26408
职业,166,hltv-team-13599,benched gods,BG,International,可参赛,5,1607,0.72,首发,hltv-player-20708,BloodyK,Nikita Dobrynin,Russia,24,Unset,0.98,current,2026-08-10,13599,20708
职业,166,hltv-team-13599,benched gods,BG,International,可参赛,5,1607,0.72,首发,hltv-player-23773,Wign,Aleksandr Petrov,Russia,24,Unset,1.17,current,2026-08-10,13599,23773
职业,166,hltv-team-13599,benched gods,BG,International,可参赛,5,1607,0.72,首发,hltv-player-24840,K014NZ,Nikolay Glushnev,Belarus,24,Unset,0.98,current,2026-08-10,13599,24840
职业,166,hltv-team-13599,benched gods,BG,International,可参赛,5,1607,0.72,首发,hltv-player-24885,facer,Vyacheslav Grudin,Russia,24,Unset,0.88,current,2026-08-10,13599,24885
职业,166,hltv-team-13599,benched gods,BG,International,可参赛,5,1607,0.72,首发,hltv-player-26074,f1chper,Evgenii Kurganov,Russia,24,Unset,1.05,current,2026-08-10,13599,26074
职业,167,hltv-team-13552,Endless Journey,EJ,International,可参赛,5,1656,0.72,首发,hltv-player-19566,Frip,Roberts Poļakovs,Latvia,24,Unset,1.15,current,2026-08-10,13552,19566
职业,167,hltv-team-13552,Endless Journey,EJ,International,可参赛,5,1656,0.72,首发,hltv-player-20208,deb0,Arlind Sadiku,Kosovo,24,Unset,1.03,current,2026-08-10,13552,20208
职业,167,hltv-team-13552,Endless Journey,EJ,International,可参赛,5,1656,0.72,首发,hltv-player-21108,Caleyy,Ensar Ersuzi,Kosovo,24,Unset,1.05,current,2026-08-10,13552,21108
职业,167,hltv-team-13552,Endless Journey,EJ,International,可参赛,5,1656,0.72,首发,hltv-player-21439,ICY,Kaisar Faiznurov,Kazakhstan,24,Unset,1.19,current,2026-08-10,13552,21439
职业,167,hltv-team-13552,Endless Journey,EJ,International,可参赛,5,1656,0.72,首发,hltv-player-24838,pavlysha666,Pavel Shafranski,Belarus,24,Unset,1.05,current,2026-08-10,13552,24838
职业,168,hltv-team-13546,Strael Bora,SB,International,阵容不完整/不可参赛,4,1611,0.72,首发,hltv-player-21335,AdaMmMm,Adam Ducotey,France,24,Unset,0.96,current,2026-08-10,13546,21335
职业,168,hltv-team-13546,Strael Bora,SB,International,阵容不完整/不可参赛,4,1611,0.72,首发,hltv-player-24333,svn,Sven Žnidarec,Croatia,24,Unset,1.20,current,2026-08-10,13546,24333
职业,168,hltv-team-13546,Strael Bora,SB,International,阵容不完整/不可参赛,4,1611,0.72,首发,hltv-player-25605,maddeN,Madden Lamy,France,24,Unset,1.05,current,2026-08-10,13546,25605
职业,168,hltv-team-13546,Strael Bora,SB,International,阵容不完整/不可参赛,4,1611,0.72,首发,hltv-player-25606,newhope,Lucas Bekker,Netherlands,24,Unset,0.86,current,2026-08-10,13546,25606
职业,169,hltv-team-10975,MIBR fe,MF,International,可参赛,5,1578,0.72,首发,hltv-player-11215,Olga,Olga Rodrigues,Brazil,24,Unset,1.09,current,2026-08-10,10975,11215
职业,169,hltv-team-10975,MIBR fe,MF,International,可参赛,5,1578,0.72,首发,hltv-player-16341,GaBi,Gabriela Maldonado,Brazil,24,Unset,0.82,current,2026-08-10,10975,16341
职业,169,hltv-team-10975,MIBR fe,MF,International,可参赛,5,1578,0.72,首发,hltv-player-21800,poppins,Nadjila Sanchez Rodrigues,Brazil,24,Unset,1.01,current,2026-08-10,10975,21800
职业,169,hltv-team-10975,MIBR fe,MF,International,可参赛,5,1578,0.72,首发,hltv-player-21801,yungher,Giovanna Yungh Mataveli,Brazil,24,Unset,0.92,current,2026-08-10,10975,21801
职业,169,hltv-team-10975,MIBR fe,MF,International,可参赛,5,1578,0.72,首发,hltv-player-23463,Dani,Daniele Cavallari,Brazil,24,Unset,0.98,current,2026-08-10,10975,23463
职业,170,hltv-team-12609,Lavked,LAVKE,International,阵容不完整/不可参赛,4,1602,0.72,首发,hltv-player-19236,KENSI,Aleksandr Gurkin,Russia,24,Unset,0.94,current,2026-08-10,12609,19236
职业,170,hltv-team-12609,Lavked,LAVKE,International,阵容不完整/不可参赛,4,1602,0.72,首发,hltv-player-20199,sol,Kirill Simagin,Russia,24,Unset,0.97,current,2026-08-10,12609,20199
职业,170,hltv-team-12609,Lavked,LAVKE,International,阵容不完整/不可参赛,4,1602,0.72,首发,hltv-player-21369,1NVISIBLEE,Danila Simagin,Russia,24,Unset,1.01,current,2026-08-10,12609,21369
职业,170,hltv-team-12609,Lavked,LAVKE,International,阵容不完整/不可参赛,4,1602,0.72,首发,hltv-player-24114,xm1nd,Ivan Dragunov,Russia,24,Unset,1.09,current,2026-08-10,12609,24114
职业,171,hltv-team-13574,Club 333,C3,International,阵容不完整/不可参赛,4,1588,0.72,首发,hltv-player-2213,SecretAgent,Jose Fernandez,Mexico,24,Unset,0.78,current,2026-08-10,13574,2213
职业,171,hltv-team-13574,Club 333,C3,International,阵容不完整/不可参赛,4,1588,0.72,首发,hltv-player-21492,Marro,Bryan Valles Valenzuela,Mexico,24,Unset,1.09,current,2026-08-10,13574,21492
职业,171,hltv-team-13574,Club 333,C3,International,阵容不完整/不可参赛,4,1588,0.72,首发,hltv-player-21705,N2o,Bishrel Tamir,Mongolia,24,Unset,0.97,current,2026-08-10,13574,21705
职业,171,hltv-team-13574,Club 333,C3,International,阵容不完整/不可参赛,4,1588,0.72,首发,hltv-player-23458,laxiee,Maks Andryei,Mongolia,24,Unset,1.08,current,2026-08-10,13574,23458
职业,172,hltv-team-13732,B8 Academy,BA,International,可参赛,5,1610,0.72,首发,hltv-player-25162,k1n,Volodymyr Kozovyk,Ukraine,24,Unset,1.01,current,2026-08-10,13732,25162
职业,172,hltv-team-13732,B8 Academy,BA,International,可参赛,5,1610,0.72,首发,hltv-player-25805,segukawa,Mykhailo-Nazarii Bybel,Ukraine,24,Unset,1.08,current,2026-08-10,13732,25805
职业,172,hltv-team-13732,B8 Academy,BA,International,可参赛,5,1610,0.72,首发,hltv-player-26000,r0se,Dmytro Pankiv,Ukraine,24,Unset,1.14,current,2026-08-10,13732,26000
职业,172,hltv-team-13732,B8 Academy,BA,International,可参赛,5,1610,0.72,首发,hltv-player-26001,La1roN,Oleksandr Byliakov,Ukraine,24,Unset,0.86,current,2026-08-10,13732,26001
职业,172,hltv-team-13732,B8 Academy,BA,International,可参赛,5,1610,0.72,首发,hltv-player-26002,sherman,Denys Kanchalaba,Ukraine,24,Unset,0.99,current,2026-08-10,13732,26002
职业,173,hltv-team-13161,eternal premium,EP,International,可参赛,5,1574,0.72,首发,hltv-player-24820,skept1K,Artem Suvorov,Russia,24,Unset,0.94,current,2026-08-10,13161,24820
职业,173,hltv-team-13161,eternal premium,EP,International,可参赛,5,1574,0.72,首发,hltv-player-25962,dazzy,Dmitriy Kozhemyako,Belarus,24,Unset,1.03,current,2026-08-10,13161,25962
职业,173,hltv-team-13161,eternal premium,EP,International,可参赛,5,1574,0.72,首发,hltv-player-25964,P1kan0,Egor Tsulenkov,Russia,24,Unset,1.00,current,2026-08-10,13161,25964
职业,173,hltv-team-13161,eternal premium,EP,International,可参赛,5,1574,0.72,首发,hltv-player-26409,famous,Egor Gurtovoy,Russia,24,Unset,0.89,current,2026-08-10,13161,26409
职业,173,hltv-team-13161,eternal premium,EP,International,可参赛,5,1574,0.72,首发,hltv-player-26410,Innerpeace,Grigoriy Shestakov,Russia,24,Unset,0.92,current,2026-08-10,13161,26410
职业,174,hltv-team-6810,aimclub,AIMCL,International,可参赛,5,1590,0.72,首发,hltv-player-16971,zewts,Gabriel-Cosmin Letcanu,Romania,24,Unset,0.94,current,2026-08-10,6810,16971
职业,174,hltv-team-6810,aimclub,AIMCL,International,可参赛,5,1590,0.72,首发,hltv-player-17116,ragga,Cosmin Teodorescu,Romania,24,Unset,1.01,current,2026-08-10,6810,17116
职业,174,hltv-team-6810,aimclub,AIMCL,International,可参赛,5,1590,0.72,首发,hltv-player-18294,ADRON,Roberto Paun,Romania,24,Unset,0.99,current,2026-08-10,6810,18294
职业,174,hltv-team-6810,aimclub,AIMCL,International,可参赛,5,1590,0.72,首发,hltv-player-21213,ERSIN,Ersin Chiriac,Romania,24,Unset,0.97,current,2026-08-10,6810,21213
职业,174,hltv-team-6810,aimclub,AIMCL,International,可参赛,5,1590,0.72,首发,hltv-player-21716,waZz,Andrei Corneliu Lipoșteanu,Romania,24,Unset,1.01,current,2026-08-10,6810,21716
职业,175,hltv-team-12973,NuTorious,NUTOR,International,可参赛,5,1640,0.72,首发,hltv-player-17478,Kermi,Andrew Cretella,United States,24,Unset,0.98,current,2026-08-10,12973,17478
职业,175,hltv-team-12973,NuTorious,NUTOR,International,可参赛,5,1640,0.72,首发,hltv-player-19079,Fruitcupx,Gavin Norman,United States,24,Unset,1.11,current,2026-08-10,12973,19079
职业,175,hltv-team-12973,NuTorious,NUTOR,International,可参赛,5,1640,0.72,首发,hltv-player-23412,neight,Nathaniel Bell,United States,24,Unset,1.08,current,2026-08-10,12973,23412
职业,175,hltv-team-12973,NuTorious,NUTOR,International,可参赛,5,1640,0.72,首发,hltv-player-24524,bones,Thomas Degenhardt,United States,24,Unset,0.99,current,2026-08-10,12973,24524
职业,175,hltv-team-12973,NuTorious,NUTOR,International,可参赛,5,1640,0.72,首发,hltv-player-24946,cmrn,Cameron Longman,United States,24,Unset,1.17,current,2026-08-10,12973,24946
职业,176,hltv-team-13827,NEW VISION,NV,International,可参赛,5,1612,0.72,首发,hltv-player-21706,fen2k,Dmitriy Gladskikh,Russia,24,Unset,1.06,current,2026-08-10,13827,21706
职业,176,hltv-team-13827,NEW VISION,NV,International,可参赛,5,1612,0.72,首发,hltv-player-23768,wonimo,Yaroslav Tsyprinskiy,Russia,24,Unset,1.02,current,2026-08-10,13827,23768
职业,176,hltv-team-13827,NEW VISION,NV,International,可参赛,5,1612,0.72,首发,hltv-player-24270,hahanz0,Serghei Ulinov,Moldova,24,Unset,1.09,current,2026-08-10,13827,24270
职业,176,hltv-team-13827,NEW VISION,NV,International,可参赛,5,1612,0.72,首发,hltv-player-26262,w0l33n,Nikita Shamin,Russia,24,Unset,0.95,current,2026-08-10,13827,26262
